,date,content,url,hashtags,topic
433,2015-01-23 23:32:53+00:00,"Did you hear about these injustices in Nigeria?
none of them were nominated for an Oscar.
#OscarsSoWhite",https://twitter.com/daKofi/status/558769367576371203,['OscarsSoWhite'],oscars
434,2015-01-23 23:21:36+00:00,Next on #Punk101 an epic rant about the #Oscars2015 #OscarsSoWhite,https://twitter.com/AL_Rathbone/status/558766528712036353,"['Punk101', 'Oscars2015', 'OscarsSoWhite']",oscars
435,2015-01-23 23:05:43+00:00,#podcast with @erisjane @bluesheep and @luckyjon . #OscarsSoWhite #Arrow #TheFlash #DoctorWho #GoldenGlobeAwards2015 #Vancouver,https://twitter.com/SuperAlliance/status/558762531569688576,"['podcast', 'OscarsSoWhite', 'Arrow', 'TheFlash', 'DoctorWho', 'GoldenGlobeAwards2015', 'Vancouver']",oscars
436,2015-01-23 22:27:20+00:00,"Dissing DuVernay and the Lessons of ""Selma"" http://t.co/NTaQR9N5Uq via @sharethis #Oscarssowhite #racism #BlackLivesMatter #WhiteSupremacy",https://twitter.com/surrealintel/status/558752873765675008,"['Oscarssowhite', 'racism', 'BlackLivesMatter', 'WhiteSupremacy']",oscars
437,2015-01-23 21:27:05+00:00,#OscarsSoWhite They only serving #HotDish and #Tang at the #Oscars after parties,https://twitter.com/PepperCop1/status/558737710421381121,"['OscarsSoWhite', 'HotDish', 'Tang', 'Oscars']",oscars
438,2015-01-23 20:34:54+00:00,Explain to me how #AmericanSniper got 6 Oscar nominations &amp; #Selma got 0. #OscarsSoWhite #Oscars2015,https://twitter.com/BangarangAna/status/558724577346723842,"['AmericanSniper', 'Selma', 'OscarsSoWhite', 'Oscars2015']",oscars
439,2015-01-23 20:19:33+00:00,i want teeth as white as the Oscar nominations #OscarsSoWhite,https://twitter.com/AzraaBux/status/558720713813938176,['OscarsSoWhite'],oscars
440,2015-01-23 19:53:33+00:00,"Sundance 2015 Answers #OscarsSoWhite, Gender Problems With Diverse Lineup http://t.co/0vt5t4AbcM via @TheWrap",https://twitter.com/TegoArcanaDei/status/558714173107216384,['OscarsSoWhite'],oscars
441,2015-01-23 19:34:42+00:00,"I'll be boycotting #Oscars2015 this year, join me! I hope some of the nominees will too—would make a powerful statement. #OscarsSoWhite",https://twitter.com/emeronobaro/status/558709427860422661,"['Oscars2015', 'OscarsSoWhite']",oscars
442,2015-01-23 19:24:09+00:00,Demand The Academy diversify its membership and sign the petition via @ColorOfChange #OscarsSoWhite http://t.co/CIlfszCyJD,https://twitter.com/favianna/status/558706773230485504,['OscarsSoWhite'],oscars
443,2015-01-23 19:03:27+00:00,Why Ava DuVernay's 'Selma' Oscar Snub Matters http://t.co/puAQjlurkt via @forbes #diversewomen #Oscars2015 #OscarsSoWhite #selmafilm,https://twitter.com/joshmcarney/status/558701561392930816,"['diversewomen', 'Oscars2015', 'OscarsSoWhite', 'selmafilm']",oscars
444,2015-01-23 18:50:10+00:00,"Sluníčka jsou všude aneb #OscarsSoWhite. To že letos černoši nehráli tak dobře nikoho nezajímá, nominaci zkrátka potřebují #racism",https://twitter.com/honzarapek/status/558698222294941696,"['OscarsSoWhite', 'racism']",oscars
445,2015-01-23 18:29:17+00:00,Great read about the pale Oscar noms: 'An Asian American Actor's Thoughts on #OscarsSoWhite' http://t.co/yip8g1dlsq via @CinnabonMonster,https://twitter.com/theslantedview/status/558692966164738048,['OscarsSoWhite'],oscars
446,2015-01-23 18:21:54+00:00,People Are Tweeting Their Thoughts About The Fact That #OscarsSoWhite http://t.co/OgTl00U06n,https://twitter.com/edwohlbold/status/558691106540748800,['OscarsSoWhite'],oscars
447,2015-01-23 18:19:42+00:00,People getting so worked up that #OscarsSoWhite that we may need affirmative action for awards shows soon too...,https://twitter.com/maddielee13/status/558690551797932033,['OscarsSoWhite'],oscars
448,2015-01-23 18:00:19+00:00,"""The ""all-white Oscars"" complaint is overblown."" @estherjcepeda http://t.co/ONjIsEyMEI  #immigration @mercnews #OscarsSoWhite",https://twitter.com/NyashaJunior/status/558685674111762434,"['immigration', 'OscarsSoWhite']",oscars
449,2015-01-23 17:58:12+00:00,@Vanessa_KDeLuca #OscarsSoWhite is a wake up call to Mexicans (Born in the U.S.) &amp; Blacks that our numbers do not matter. We both outnum...,https://twitter.com/prophet4real/status/558685144408948736,['OscarsSoWhite'],oscars
450,2015-01-23 17:57:56+00:00,Is @ActuallyNPH going draw attention to #OscarsSoWhite ? White man talks #racism. Hmmm. He IS a minority tho #gaylivesmatter,https://twitter.com/oscarlopezNYT/status/558685074443759616,"['OscarsSoWhite', 'racism', 'gaylivesmatter']",oscars
451,2015-01-23 17:56:10+00:00,@KelleyLCarter #OscarsSoWhite is a wake up call to Mexicans (born in the U.S.) &amp; Blacks that our numbers (2 largest minorities) do not matte,https://twitter.com/prophet4real/status/558684629189025792,['OscarsSoWhite'],oscars
452,2015-01-23 17:12:40+00:00,"#OscarsSoWhite @jimmykimmel Zoe S, fr guardians got snub from playing a Blue avatar to a Green Alien, what diversity. http://t.co/QvYCDKzIPj",https://twitter.com/UnBuffable2018/status/558673682512769025,['OscarsSoWhite'],oscars
453,2015-01-23 16:56:36+00:00,#OscarsSoWhite https://t.co/xH5z0wp7BL,https://twitter.com/dallas31186/status/558669642072604672,['OscarsSoWhite'],oscars
454,2015-01-23 16:47:39+00:00,@scarysouthpaw  #OscarsSoWhite,https://twitter.com/benignfiend/status/558667387398922240,['OscarsSoWhite'],oscars
455,2015-01-23 15:51:50+00:00,Co-founder Christine discusses award season trends 🏆 and #OscarsSoWhite this week on our blog! ✨🎬 http://t.co/jP5ZOmkvbf #HCXO #willyp,https://twitter.com/HerCampusWPUNJ/status/558653339647635456,"['OscarsSoWhite', 'HCXO', 'willyp']",oscars
456,2015-01-23 15:38:40+00:00,"Check out the LIST of Black Oscar nominees!
http://t.co/jJKlZ5yeMN
 #OscarsSoWhite #Oscars2015 #iloveblackmovies http://t.co/SSQJFlvxYT",https://twitter.com/iloveblckmovies/status/558650026294276096,"['OscarsSoWhite', 'Oscars2015', 'iloveblackmovies']",oscars
457,2015-01-23 15:37:29+00:00,"Check out the LIST of Black Oscar winners!
http://t.co/xcrvz6Hbjv  #OscarsSoWhite #Oscars2015 #iloveblackmovies http://t.co/qvTnsn69Dd",https://twitter.com/iloveblckmovies/status/558649729207517184,"['OscarsSoWhite', 'Oscars2015', 'iloveblackmovies']",oscars
458,2015-01-23 15:24:45+00:00,"A week later the OSCARS lack of diversity debate continues! Thoughts?
http://t.co/oPfh3pkJ7L  via @USATODAY
#OscarsSoWhite #Oscars2015",https://twitter.com/iloveblckmovies/status/558646524100771840,"['OscarsSoWhite', 'Oscars2015']",oscars
459,2015-01-23 14:29:09+00:00,@dave_usmc @Nywar1Rose @PolitiBunny @eastwood114 @SallyTreadwell @toby_dorena Where is Al? Oh yeah he's busy bitching about #OscarsSoWhite 😂,https://twitter.com/AmericanMe4Real/status/558632534129401856,['OscarsSoWhite'],oscars
460,2015-01-23 14:06:16+00:00,#OscarsSoWhite #Selma #HeForShe #LIAMTHEDRUNKANGEL,https://twitter.com/ClownPrincess97/status/558626775627227136,"['OscarsSoWhite', 'Selma', 'HeForShe', 'LIAMTHEDRUNKANGEL']",oscars
461,2015-01-23 11:30:25+00:00,Rob Rogers #cartoon #Oscars2015 #OscarsSoWhite http://t.co/4qCHv7HDD6,https://twitter.com/LittleManKriel/status/558587554124267520,"['cartoon', 'Oscars2015', 'OscarsSoWhite']",oscars
462,2015-01-23 11:24:05+00:00,Mike Luckovich #cartoon #Oscars2015 #OscarsSoWhite http://t.co/bxcufKeJpX,https://twitter.com/LittleManKriel/status/558585959680598016,"['cartoon', 'Oscars2015', 'OscarsSoWhite']",oscars
463,2015-01-23 11:16:19+00:00,#OscarsSoWhite http://t.co/S8HSFgmkKs,https://twitter.com/mut3429/status/558584007294980096,['OscarsSoWhite'],oscars
464,2015-01-23 11:10:06+00:00,"Sundance 2015 Answers #OscarsSoWhite, #Gender Problems With Diverse Lineup | http://t.co/Or8KKgoFNl #Diversity",https://twitter.com/eGlobalLearning/status/558582439438987264,"['OscarsSoWhite', 'Gender', 'Diversity']",oscars
465,2015-01-23 09:36:44+00:00,"#Sundance, Sundance 2015 Answers #OscarsSoWhite, Gender Problems With Diverse Lineup - http://t.co/vYtCC8c9O4 http://t.co/Cnvy2I03ue",https://twitter.com/bnewsheadlines/status/558558943165702145,"['Sundance', 'OscarsSoWhite']",oscars
466,2015-01-23 09:06:07+00:00,@biggt1973 too busy reporting on REAL national news like #OscarsSoWhite.,https://twitter.com/sholt87/status/558551237600108544,['OscarsSoWhite'],oscars
467,2015-01-23 08:57:53+00:00,Photoset: micdotcom: Twitter users call out the Oscars with #OscarsSoWhite http://t.co/2BqzQHEMLP,https://twitter.com/crankyashley/status/558549166167965696,['OscarsSoWhite'],oscars
468,2015-01-23 08:53:12+00:00,Photoset: micdotcom: Twitter users call out the Oscars with #OscarsSoWhite http://t.co/nH9l6xfnuu,https://twitter.com/Lusterdragon72/status/558547990038986753,['OscarsSoWhite'],oscars
469,2015-01-23 07:59:50+00:00,"Cine-razzismo #shame #OscarsSoWhite RT @lemondefr Droits civiques, Irak : les Oscars secoués par les polémiques http://t.co/1RbvxZpGeo",https://twitter.com/antnqu/status/558534558480867328,"['shame', 'OscarsSoWhite']",oscars
470,2015-01-23 07:47:07+00:00,Where's Selma? #Oscar2015 #OscarsSoWhite http://t.co/7v0gO8Vm8G,https://twitter.com/MovieCriticSA/status/558531359380344832,"['Oscar2015', 'OscarsSoWhite']",oscars
471,2015-01-23 07:08:47+00:00,.@darrenrovell #BoycottTheSuperbowl #OscarsSoWhite #SendAMessage #dezcaughtit,https://twitter.com/moseslopezART/status/558521711101243392,"['BoycottTheSuperbowl', 'OscarsSoWhite', 'SendAMessage', 'dezcaughtit']",oscars
472,2015-01-23 06:53:00+00:00,Actually I change my mind Jamie Foxx should have gotten the Best Actor nomination for Horrible Bosses 2 #OscarsSoWhite,https://twitter.com/jonharrisonsb/status/558517739950596096,['OscarsSoWhite'],oscars
473,2015-01-23 06:51:00+00:00,I guess Kevin Hart should have gotten a Best Actor nomination for Ride Along... #OscarsSoWhite,https://twitter.com/jonharrisonsb/status/558517238152445952,['OscarsSoWhite'],oscars
474,2015-01-23 05:41:17+00:00,"#OscarsSoWhite this hashtag has become cool in a retro, ironic way.",https://twitter.com/niharpatel/status/558499692355411968,['OscarsSoWhite'],oscars
475,2015-01-23 05:00:07+00:00,#LesserAwardShow = #OscarsSoWhite,https://twitter.com/Ganosono/status/558489331971923968,"['LesserAwardShow', 'OscarsSoWhite']",oscars
476,2015-01-23 04:58:16+00:00,And the Oscar goes to this white person &lt;fill in the blank&gt;. #OscarsSoWhite,https://twitter.com/Ganosono/status/558488865590480897,['OscarsSoWhite'],oscars
477,2015-01-23 04:33:44+00:00,White Hollywood cartoon: http://t.co/K5kJ4Ua0b5 #OscarsSoWhite #Oscars2015 #Hollywood http://t.co/FmuRkPDA4P,https://twitter.com/Rob_Rogers/status/558482691029729280,"['OscarsSoWhite', 'Oscars2015', 'Hollywood']",oscars
478,2015-01-23 03:54:03+00:00,@stcmovieaddict It's ridiculous. #OscarsSoWhite,https://twitter.com/mskatekompas/status/558472704953966592,['OscarsSoWhite'],oscars
479,2015-01-23 03:38:33+00:00,WHY WAS THIS NOT NOMINATED FOR AN OSCAR @BookofLifeMovie WAS AMAZING!!!! #toomanybrownfolks #bestanimated #OscarsSoWhite,https://twitter.com/Shorty2Die4/status/558468804955873280,"['toomanybrownfolks', 'bestanimated', 'OscarsSoWhite']",oscars
480,2015-01-23 03:36:19+00:00,"This year's #Oscars2015 are so white, they make a ladies bridge group in the Hamptons look like the Black Panther Party #OscarsSoWhite",https://twitter.com/amoveablefiesta/status/558468241119404032,"['Oscars2015', 'OscarsSoWhite']",oscars
481,2015-01-23 03:26:13+00:00,An Oscar Voter Tells All: ‘American Sniper’ Sucks And ‘Selma’ Was Robbed http://t.co/TuxL14AF7r #OscarsSoWhite #Selma http://t.co/LuPf4RXpsN,https://twitter.com/ZEROFiltered/status/558465700969201664,"['OscarsSoWhite', 'Selma']",oscars
482,2015-01-23 03:08:40+00:00,What irks me most bout Lionel Chetwynd is assumption that old white dudes are only ones with talent + ability 2 judge talent. #oscarssowhite,https://twitter.com/FinalFenwayFict/status/558461283612512256,['oscarssowhite'],oscars
483,2015-01-23 00:59:15+00:00,The Oscar Academy members are a group of racist white supremacists! That's why they snubbed #Selma! #OscarsSoWhite  http://t.co/spteAe3BLH,https://twitter.com/menes676/status/558428713788784641,"['Selma', 'OscarsSoWhite']",oscars
484,2015-01-23 00:39:01+00:00,#P2 IGNORE this while complaining about #OscarsSoWhite and #WhitePrivilege !!! #TeaParty #BlackTwitter    http://t.co/36kZwjoBTN,https://twitter.com/CultureKill/status/558423622323142656,"['P2', 'OscarsSoWhite', 'WhitePrivilege', 'TeaParty', 'BlackTwitter']",oscars
485,2015-01-23 00:33:19+00:00,And the award for best #OscarsSoWhite tweets goes to... @IjeomaOluo.  #whitepersonusingoscarssowhitehashtag,https://twitter.com/DJAgre/status/558422189657952256,"['OscarsSoWhite', 'whitepersonusingoscarssowhitehashtag']",oscars
486,2015-01-23 00:27:58+00:00,"Hot dogs are not made For us or By us
#OscarsSoWhite",https://twitter.com/daKofi/status/558420842875727872,['OscarsSoWhite'],oscars
487,2015-01-23 00:27:10+00:00,"The Odd Couple
#OscarsSoWhite",https://twitter.com/daKofi/status/558420640571879426,['OscarsSoWhite'],oscars
488,2015-01-23 00:26:16+00:00,"Oscar De LA Rent Owns a house.
#OscarsSoWhite",https://twitter.com/daKofi/status/558420414578561026,['OscarsSoWhite'],oscars
489,2015-01-23 00:24:37+00:00,"Ahhh Oscar the Grouh was voiced by a White man
#OscarsSoWhite",https://twitter.com/daKofi/status/558419997765410817,['OscarsSoWhite'],oscars
490,2015-01-23 00:23:08+00:00,"Ahh did you hear there were no black equestrians at the Greenwich expo this year.
#OscarsSoWhite #InjusticeEverywhere",https://twitter.com/daKofi/status/558419624627544065,"['OscarsSoWhite', 'InjusticeEverywhere']",oscars
491,2015-01-23 00:22:45+00:00,Selma is being criticized 4 not accurately portraying people or events. Schindler's List did the same thing. It won 7 Oscars. #OscarsSoWhite,https://twitter.com/SarahDnycity/status/558419529215533056,['OscarsSoWhite'],oscars
492,2015-01-23 00:15:10+00:00,"There's real problems in the world. These people have Craft Services. Not a real problem.
#OscarsSoWhite #Really",https://twitter.com/daKofi/status/558417619875667970,"['OscarsSoWhite', 'Really']",oscars
493,2015-01-23 00:13:36+00:00,"Ahhh some white people didn't like one of us this year.
- black actors
#OscarsSoWhite #really",https://twitter.com/daKofi/status/558417227377307649,"['OscarsSoWhite', 'really']",oscars
494,2015-01-23 00:12:18+00:00,Don't miss exciting @BlackEnterprise @ABFF Twitter Chat w/ Tasha Smith on new master class &amp; views on #OscarsSoWhite http://t.co/JEdeIrR3dR,https://twitter.com/DTDingle/status/558416900297080832,['OscarsSoWhite'],oscars
495,2015-01-23 00:07:58+00:00,"Twitter Reacts To Racist Academy Awards #OscarsSoWhite: 
#Gala3GHVIP
 http://t.co/DreKr59nfv via @HollyweirdTimes",https://twitter.com/HollyweirdTimes/status/558415810935275520,"['OscarsSoWhite', 'Gala3GHVIP']",oscars
496,2015-01-22 23:53:49+00:00,How does David Oyelwo not even get a nomination?!?! #OscarsSoWhite,https://twitter.com/lilbennyboy/status/558412249971572736,['OscarsSoWhite'],oscars
497,2015-01-22 23:45:34+00:00,#OscarsSoWhite: There were ZERO female writers or directors included in this year's @TheAcademy nominees http://t.co/viv4avHwtf,https://twitter.com/NYWIFT/status/558410170263674880,['OscarsSoWhite'],oscars
498,2015-01-22 23:40:56+00:00,Ava DuVernay not receiving a best director nomination for #Selma is insane. #OscarsSoWhite,https://twitter.com/wanderlustlaura/status/558409006889586688,"['Selma', 'OscarsSoWhite']",oscars
499,2015-01-22 23:24:02+00:00,#OscarsSoWhite,https://twitter.com/Ida_speeda/status/558404754968428545,['OscarsSoWhite'],oscars
500,2016-11-29 23:42:20+00:00,@brettisafk &gt;not cleaning after yourself in 2016 #thanksgivingclapback @fiskerzz,https://twitter.com/officialboyman/status/803745942838996992,['thanksgivingclapback'],thanksgiving
501,2016-11-29 22:15:45+00:00,"For When Your Family Drives You Crazy on Thanksgiving, Just Pull Out Something From #ThanksgivingClapBack

https://t.co/MkClg622DC https://t.co/E1fGozGMDG",https://twitter.com/naturalhairrule/status/803724154813849600,['ThanksgivingClapBack'],thanksgiving
502,2016-11-29 17:15:47+00:00,"For When Your Family Drives You Crazy on Thanksgiving, Just Pull Out Something From #ThanksgivingClapBack

https://t.co/MkClg6jE2c https://t.co/vconoeGdzT",https://twitter.com/naturalhairrule/status/803648665369935872,['ThanksgivingClapBack'],thanksgiving
503,2016-11-29 12:15:45+00:00,"For When Your Family Drives You Crazy on Thanksgiving, Just Pull Out Something From #ThanksgivingClapBack

https://t.co/MkClg622DC https://t.co/lXct9xdqXk",https://twitter.com/naturalhairrule/status/803573159043612673,['ThanksgivingClapBack'],thanksgiving
504,2016-11-29 07:15:44+00:00,"For When Your Family Drives You Crazy on Thanksgiving, Just Pull Out Something From #ThanksgivingClapBack

https://t.co/MkClg6jE2c https://t.co/XT43FlOxCj",https://twitter.com/naturalhairrule/status/803497658820292608,['ThanksgivingClapBack'],thanksgiving
505,2016-11-29 03:49:30+00:00,"#ThanksgivingClapback 
Aunt: Why didn't y'all come over?
Niece: I didn't know there was vacancy at the Roach Motel.",https://twitter.com/Clapbacks_Daily/status/803445755306475522,['ThanksgivingClapback'],thanksgiving
506,2016-11-29 02:15:46+00:00,"For When Your Family Drives You Crazy on Thanksgiving, Just Pull Out Something From #ThanksgivingClapBack

https://t.co/MkClg6jE2c https://t.co/jWWDLXfH1g",https://twitter.com/naturalhairrule/status/803422170244415488,['ThanksgivingClapBack'],thanksgiving
507,2016-11-29 01:21:52+00:00,@imadrianagu #thanksgivingclapback,https://twitter.com/takezaction/status/803408603818455044,['thanksgivingclapback'],thanksgiving
508,2016-11-29 00:57:18+00:00,"Aunt: ""I see your acne is coming back.""

Me: ""Unlike your husband.""

#thanksgivingclapback https://t.co/Skh0cQLv64",https://twitter.com/akaYungzz/status/803402421267480577,['thanksgivingclapback'],thanksgiving
509,2016-11-29 00:39:20+00:00,😂😂😂 #Thanksgivingclapback https://t.co/0oXg0dVl7a,https://twitter.com/Ryan22881/status/803397900080443392,['Thanksgivingclapback'],thanksgiving
510,2016-11-29 00:04:01+00:00,"To recap last week, there was #ThanksgivingClapback #ThanksgivingWithBlackFamilies ....but should have seen the #YouNameItChallenge coming.",https://twitter.com/oh_bt/status/803389013713424384,"['ThanksgivingClapback', 'ThanksgivingWithBlackFamilies', 'YouNameItChallenge']",thanksgiving
511,2016-11-28 23:14:14+00:00,@o_vaitl #thanksgivingclapback,https://twitter.com/mynameishxnnxh/status/803376485730054150,['thanksgivingclapback'],thanksgiving
512,2016-11-28 23:11:35+00:00,@plies back at it again #LeftOverRant #ThanksgivingClapback #dopexl https://t.co/clhiKiD8ju,https://twitter.com/DopeXlOfficial/status/803375816889565185,"['LeftOverRant', 'ThanksgivingClapback', 'dopexl']",thanksgiving
513,2016-11-28 21:15:49+00:00,"For When Your Family Drives You Crazy on Thanksgiving, Just Pull Out Something From #ThanksgivingClapBack

https://t.co/MkClg6jE2c https://t.co/H3HvDq3FLj",https://twitter.com/naturalhairrule/status/803346684390547456,['ThanksgivingClapBack'],thanksgiving
